fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name,food_category_label
169902,"Quail, cooked, total edible",5,1215,Methionine,0.0,G,protein
169902,"Quail, cooked, total edible",5,1217,Phenylalanine,0.0,G,protein
169902,"Quail, cooked, total edible",5,1219,Valine,0.0,G,protein
169902,"Quail, cooked, total edible",5,1220,Arginine,0.0,G,protein
169902,"Quail, cooked, total edible",5,1221,Histidine,0.0,G,protein
169902,"Quail, cooked, total edible",5,1229,Cysteine and methionine(sulfer containig AA),0.0,G,protein
169902,"Quail, cooked, total edible",5,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,protein
169902,"Quail, cooked, total edible",5,1272,PUFA 22:6 n-3 (DHA),0.0,G,protein
169902,"Quail, cooked, total edible",5,1278,PUFA 20:5 n-3 (EPA),0.012,G,protein
169902,"Quail, cooked, total edible",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,protein
169902,"Quail, cooked, total edible",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1003,Protein,32.4,G,protein
169903,"Pheasant, cooked, total edible",5,1004,Total lipid (fat),12.1,G,protein
169903,"Pheasant, cooked, total edible",5,1005,"Carbohydrate, by difference",0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1008,Energy,239.0,KCAL,protein
169903,"Pheasant, cooked, total edible",5,1087,"Calcium, Ca",16.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1088,"Chlorine, Cl",0.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1089,"Iron, Fe",1.43,MG,protein
169903,"Pheasant, cooked, total edible",5,1090,"Magnesium, Mg",22.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1091,"Phosphorus, P",242.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1092,"Potassium, K",271.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1093,"Sodium, Na",43.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1095,"Zinc, Zn",1.37,MG,protein
169903,"Pheasant, cooked, total edible",5,1098,"Copper, Cu",0.084,MG,protein
169903,"Pheasant, cooked, total edible",5,1100,"Iodine, I",0.0,UG,protein
169903,"Pheasant, cooked, total edible",5,1101,"Manganese, Mn",0.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1103,"Selenium, Se",20.7,UG,protein
169903,"Pheasant, cooked, total edible",5,1104,"Vitamin A, IU",190.0,IU,protein
169903,"Pheasant, cooked, total edible",5,1110,"Vitamin D (D2 + D3), International Units",7.0,IU,protein
169903,"Pheasant, cooked, total edible",5,1109,Vitamin E (alpha-tocopherol),0.27,MG,protein
169903,"Pheasant, cooked, total edible",5,1165,Thiamin,0.07,MG,protein
169903,"Pheasant, cooked, total edible",5,1166,Riboflavin,0.18,MG,protein
169903,"Pheasant, cooked, total edible",5,1167,Niacin,7.53,MG,protein
169903,"Pheasant, cooked, total edible",5,1170,Pantothenic acid,0.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,protein
169903,"Pheasant, cooked, total edible",5,1178,Vitamin B-12,0.72,UG,protein
169903,"Pheasant, cooked, total edible",5,1180,"Choline, total",85.8,MG,protein
169903,"Pheasant, cooked, total edible",5,1186,Folic acid,0.0,UG,protein
169903,"Pheasant, cooked, total edible",5,1210,Tryptophan,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1211,Threonine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1212,Isoleucine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1213,Leucine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1214,Lysine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1215,Methionine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1217,Phenylalanine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1219,Valine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1220,Arginine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1221,Histidine,0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1229,Cysteine and methionine(sulfer containig AA),0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1272,PUFA 22:6 n-3 (DHA),0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1278,PUFA 20:5 n-3 (EPA),0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,protein
169903,"Pheasant, cooked, total edible",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1003,Protein,23.9,G,protein
169905,"Dove, cooked (includes squab)",5,1004,Total lipid (fat),13.0,G,protein
169905,"Dove, cooked (includes squab)",5,1005,"Carbohydrate, by difference",0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1008,Energy,213.0,KCAL,protein
169905,"Dove, cooked (includes squab)",5,1087,"Calcium, Ca",17.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1088,"Chlorine, Cl",0.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1089,"Iron, Fe",5.91,MG,protein
169905,"Dove, cooked (includes squab)",5,1090,"Magnesium, Mg",26.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1091,"Phosphorus, P",332.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1092,"Potassium, K",256.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1093,"Sodium, Na",57.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1095,"Zinc, Zn",3.83,MG,protein
169905,"Dove, cooked (includes squab)",5,1098,"Copper, Cu",0.763,MG,protein
169905,"Dove, cooked (includes squab)",5,1100,"Iodine, I",0.0,UG,protein
169905,"Dove, cooked (includes squab)",5,1101,"Manganese, Mn",0.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1103,"Selenium, Se",20.1,UG,protein
169905,"Dove, cooked (includes squab)",5,1104,"Vitamin A, IU",95.0,IU,protein
169905,"Dove, cooked (includes squab)",5,1110,"Vitamin D (D2 + D3), International Units",7.0,IU,protein
169905,"Dove, cooked (includes squab)",5,1109,Vitamin E (alpha-tocopherol),0.06,MG,protein
169905,"Dove, cooked (includes squab)",5,1165,Thiamin,0.28,MG,protein
169905,"Dove, cooked (includes squab)",5,1166,Riboflavin,0.35,MG,protein
169905,"Dove, cooked (includes squab)",5,1167,Niacin,7.6,MG,protein
169905,"Dove, cooked (includes squab)",5,1170,Pantothenic acid,0.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,protein
169905,"Dove, cooked (includes squab)",5,1178,Vitamin B-12,0.41,UG,protein
169905,"Dove, cooked (includes squab)",5,1180,"Choline, total",63.6,MG,protein
169905,"Dove, cooked (includes squab)",5,1186,Folic acid,0.0,UG,protein
169905,"Dove, cooked (includes squab)",5,1210,Tryptophan,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1211,Threonine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1212,Isoleucine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1213,Leucine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1214,Lysine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1215,Methionine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1217,Phenylalanine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1219,Valine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1220,Arginine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1221,Histidine,0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1229,Cysteine and methionine(sulfer containig AA),0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1272,PUFA 22:6 n-3 (DHA),0.015,G,protein
169905,"Dove, cooked (includes squab)",5,1278,PUFA 20:5 n-3 (EPA),0.005,G,protein
169905,"Dove, cooked (includes squab)",5,1316,"PUFA 18:2 n-6 c,c",0.0,G,protein
169905,"Dove, cooked (includes squab)",5,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,protein
169910,"Mangos, raw",9,1003,Protein,0.82,G,fruit
169910,"Mangos, raw",9,1004,Total lipid (fat),0.38,G,fruit
169910,"Mangos, raw",9,1005,"Carbohydrate, by difference",14.98,G,fruit
169910,"Mangos, raw",9,1008,Energy,60.0,KCAL,fruit
169910,"Mangos, raw",9,1087,"Calcium, Ca",11.0,MG,fruit
169910,"Mangos, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169910,"Mangos, raw",9,1089,"Iron, Fe",0.16,MG,fruit
169910,"Mangos, raw",9,1090,"Magnesium, Mg",10.0,MG,fruit
169910,"Mangos, raw",9,1091,"Phosphorus, P",14.0,MG,fruit
169910,"Mangos, raw",9,1092,"Potassium, K",168.0,MG,fruit
169910,"Mangos, raw",9,1093,"Sodium, Na",1.0,MG,fruit
169910,"Mangos, raw",9,1095,"Zinc, Zn",0.09,MG,fruit
169910,"Mangos, raw",9,1098,"Copper, Cu",0.111,MG,fruit
169910,"Mangos, raw",9,1100,"Iodine, I",0.0,UG,fruit
169910,"Mangos, raw",9,1101,"Manganese, Mn",0.063,MG,fruit
169910,"Mangos, raw",9,1103,"Selenium, Se",0.6,UG,fruit
169910,"Mangos, raw",9,1104,"Vitamin A, IU",1082.0,IU,fruit
169910,"Mangos, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169910,"Mangos, raw",9,1109,Vitamin E (alpha-tocopherol),0.9,MG,fruit
169910,"Mangos, raw",9,1165,Thiamin,0.028,MG,fruit
169910,"Mangos, raw",9,1166,Riboflavin,0.038,MG,fruit
169910,"Mangos, raw",9,1167,Niacin,0.669,MG,fruit
169910,"Mangos, raw",9,1170,Pantothenic acid,0.197,MG,fruit
169910,"Mangos, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169910,"Mangos, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169910,"Mangos, raw",9,1180,"Choline, total",7.6,MG,fruit
169910,"Mangos, raw",9,1186,Folic acid,0.0,UG,fruit
169910,"Mangos, raw",9,1210,Tryptophan,0.013,G,fruit
169910,"Mangos, raw",9,1211,Threonine,0.031,G,fruit
169910,"Mangos, raw",9,1212,Isoleucine,0.029,G,fruit
169910,"Mangos, raw",9,1213,Leucine,0.05,G,fruit
169910,"Mangos, raw",9,1214,Lysine,0.066,G,fruit
169910,"Mangos, raw",9,1215,Methionine,0.008,G,fruit
169910,"Mangos, raw",9,1217,Phenylalanine,0.027,G,fruit
169910,"Mangos, raw",9,1219,Valine,0.042,G,fruit
169910,"Mangos, raw",9,1220,Arginine,0.031,G,fruit
169910,"Mangos, raw",9,1221,Histidine,0.019,G,fruit
169910,"Mangos, raw",9,1229,Cysteine and methionine(sulfer containig AA),0.0,G,fruit
169910,"Mangos, raw",9,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,fruit
169910,"Mangos, raw",9,1272,PUFA 22:6 n-3 (DHA),0.0,G,fruit
169910,"Mangos, raw",9,1278,PUFA 20:5 n-3 (EPA),0.0,G,fruit
169910,"Mangos, raw",9,1316,"PUFA 18:2 n-6 c,c",0.0,G,fruit
169910,"Mangos, raw",9,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,fruit
169911,"Melons, honeydew, raw",9,1003,Protein,0.54,G,fruit
169911,"Melons, honeydew, raw",9,1004,Total lipid (fat),0.14,G,fruit
169911,"Melons, honeydew, raw",9,1005,"Carbohydrate, by difference",9.09,G,fruit
169911,"Melons, honeydew, raw",9,1008,Energy,36.0,KCAL,fruit
169911,"Melons, honeydew, raw",9,1087,"Calcium, Ca",6.0,MG,fruit
169911,"Melons, honeydew, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169911,"Melons, honeydew, raw",9,1089,"Iron, Fe",0.17,MG,fruit
169911,"Melons, honeydew, raw",9,1090,"Magnesium, Mg",10.0,MG,fruit
169911,"Melons, honeydew, raw",9,1091,"Phosphorus, P",11.0,MG,fruit
169911,"Melons, honeydew, raw",9,1092,"Potassium, K",228.0,MG,fruit
169911,"Melons, honeydew, raw",9,1093,"Sodium, Na",18.0,MG,fruit
169911,"Melons, honeydew, raw",9,1095,"Zinc, Zn",0.09,MG,fruit
169911,"Melons, honeydew, raw",9,1098,"Copper, Cu",0.024,MG,fruit
169911,"Melons, honeydew, raw",9,1100,"Iodine, I",0.0,UG,fruit
169911,"Melons, honeydew, raw",9,1101,"Manganese, Mn",0.027,MG,fruit
169911,"Melons, honeydew, raw",9,1103,"Selenium, Se",0.7,UG,fruit
169911,"Melons, honeydew, raw",9,1104,"Vitamin A, IU",50.0,IU,fruit
169911,"Melons, honeydew, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169911,"Melons, honeydew, raw",9,1109,Vitamin E (alpha-tocopherol),0.02,MG,fruit
169911,"Melons, honeydew, raw",9,1165,Thiamin,0.038,MG,fruit
169911,"Melons, honeydew, raw",9,1166,Riboflavin,0.012,MG,fruit
169911,"Melons, honeydew, raw",9,1167,Niacin,0.418,MG,fruit
169911,"Melons, honeydew, raw",9,1170,Pantothenic acid,0.155,MG,fruit
169911,"Melons, honeydew, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169911,"Melons, honeydew, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169911,"Melons, honeydew, raw",9,1180,"Choline, total",7.6,MG,fruit
169911,"Melons, honeydew, raw",9,1186,Folic acid,0.0,UG,fruit
169911,"Melons, honeydew, raw",9,1210,Tryptophan,0.005,G,fruit
169911,"Melons, honeydew, raw",9,1211,Threonine,0.013,G,fruit
169911,"Melons, honeydew, raw",9,1212,Isoleucine,0.013,G,fruit
169911,"Melons, honeydew, raw",9,1213,Leucine,0.016,G,fruit
169911,"Melons, honeydew, raw",9,1214,Lysine,0.018,G,fruit
169911,"Melons, honeydew, raw",9,1215,Methionine,0.005,G,fruit
169911,"Melons, honeydew, raw",9,1217,Phenylalanine,0.015,G,fruit
169911,"Melons, honeydew, raw",9,1219,Valine,0.018,G,fruit
169911,"Melons, honeydew, raw",9,1220,Arginine,0.014,G,fruit
169911,"Melons, honeydew, raw",9,1221,Histidine,0.005,G,fruit
169911,"Melons, honeydew, raw",9,1229,Cysteine and methionine(sulfer containig AA),0.0,G,fruit
169911,"Melons, honeydew, raw",9,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,fruit
169911,"Melons, honeydew, raw",9,1272,PUFA 22:6 n-3 (DHA),0.0,G,fruit
169911,"Melons, honeydew, raw",9,1278,PUFA 20:5 n-3 (EPA),0.0,G,fruit
169911,"Melons, honeydew, raw",9,1316,"PUFA 18:2 n-6 c,c",0.0,G,fruit
169911,"Melons, honeydew, raw",9,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,fruit
169914,"Nectarines, raw",9,1003,Protein,1.06,G,fruit
169914,"Nectarines, raw",9,1004,Total lipid (fat),0.32,G,fruit
169914,"Nectarines, raw",9,1005,"Carbohydrate, by difference",10.55,G,fruit
169914,"Nectarines, raw",9,1008,Energy,44.0,KCAL,fruit
169914,"Nectarines, raw",9,1087,"Calcium, Ca",6.0,MG,fruit
169914,"Nectarines, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169914,"Nectarines, raw",9,1089,"Iron, Fe",0.28,MG,fruit
169914,"Nectarines, raw",9,1090,"Magnesium, Mg",9.0,MG,fruit
169914,"Nectarines, raw",9,1091,"Phosphorus, P",26.0,MG,fruit
169914,"Nectarines, raw",9,1092,"Potassium, K",201.0,MG,fruit
169914,"Nectarines, raw",9,1093,"Sodium, Na",0.0,MG,fruit
169914,"Nectarines, raw",9,1095,"Zinc, Zn",0.17,MG,fruit
169914,"Nectarines, raw",9,1098,"Copper, Cu",0.086,MG,fruit
169914,"Nectarines, raw",9,1100,"Iodine, I",0.0,UG,fruit
169914,"Nectarines, raw",9,1101,"Manganese, Mn",0.054,MG,fruit
169914,"Nectarines, raw",9,1103,"Selenium, Se",0.0,UG,fruit
169914,"Nectarines, raw",9,1104,"Vitamin A, IU",332.0,IU,fruit
169914,"Nectarines, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169914,"Nectarines, raw",9,1109,Vitamin E (alpha-tocopherol),0.77,MG,fruit
169914,"Nectarines, raw",9,1165,Thiamin,0.034,MG,fruit
169914,"Nectarines, raw",9,1166,Riboflavin,0.027,MG,fruit
169914,"Nectarines, raw",9,1167,Niacin,1.125,MG,fruit
169914,"Nectarines, raw",9,1170,Pantothenic acid,0.185,MG,fruit
169914,"Nectarines, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169914,"Nectarines, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169914,"Nectarines, raw",9,1180,"Choline, total",6.2,MG,fruit
169914,"Nectarines, raw",9,1186,Folic acid,0.0,UG,fruit
169914,"Nectarines, raw",9,1210,Tryptophan,0.005,G,fruit
169914,"Nectarines, raw",9,1211,Threonine,0.009,G,fruit
169914,"Nectarines, raw",9,1212,Isoleucine,0.009,G,fruit
169914,"Nectarines, raw",9,1213,Leucine,0.014,G,fruit
169914,"Nectarines, raw",9,1214,Lysine,0.016,G,fruit
169914,"Nectarines, raw",9,1215,Methionine,0.006,G,fruit
169914,"Nectarines, raw",9,1217,Phenylalanine,0.021,G,fruit
169914,"Nectarines, raw",9,1219,Valine,0.013,G,fruit
169914,"Nectarines, raw",9,1220,Arginine,0.009,G,fruit
169914,"Nectarines, raw",9,1221,Histidine,0.008,G,fruit
169914,"Nectarines, raw",9,1229,Cysteine and methionine(sulfer containig AA),0.0,G,fruit
169914,"Nectarines, raw",9,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,fruit
169914,"Nectarines, raw",9,1272,PUFA 22:6 n-3 (DHA),0.0,G,fruit
169914,"Nectarines, raw",9,1278,PUFA 20:5 n-3 (EPA),0.0,G,fruit
169914,"Nectarines, raw",9,1316,"PUFA 18:2 n-6 c,c",0.0,G,fruit
169914,"Nectarines, raw",9,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,fruit
169926,"Papayas, raw",9,1003,Protein,0.47,G,fruit
169926,"Papayas, raw",9,1004,Total lipid (fat),0.26,G,fruit
169926,"Papayas, raw",9,1005,"Carbohydrate, by difference",10.82,G,fruit
169926,"Papayas, raw",9,1008,Energy,43.0,KCAL,fruit
169926,"Papayas, raw",9,1087,"Calcium, Ca",20.0,MG,fruit
169926,"Papayas, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169926,"Papayas, raw",9,1089,"Iron, Fe",0.25,MG,fruit
169926,"Papayas, raw",9,1090,"Magnesium, Mg",21.0,MG,fruit
169926,"Papayas, raw",9,1091,"Phosphorus, P",10.0,MG,fruit
169926,"Papayas, raw",9,1092,"Potassium, K",182.0,MG,fruit
169926,"Papayas, raw",9,1093,"Sodium, Na",8.0,MG,fruit
169926,"Papayas, raw",9,1095,"Zinc, Zn",0.08,MG,fruit
169926,"Papayas, raw",9,1098,"Copper, Cu",0.045,MG,fruit
169926,"Papayas, raw",9,1100,"Iodine, I",0.0,UG,fruit
169926,"Papayas, raw",9,1101,"Manganese, Mn",0.04,MG,fruit
169926,"Papayas, raw",9,1103,"Selenium, Se",0.6,UG,fruit
169926,"Papayas, raw",9,1104,"Vitamin A, IU",950.0,IU,fruit
169926,"Papayas, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169926,"Papayas, raw",9,1109,Vitamin E (alpha-tocopherol),0.3,MG,fruit
169926,"Papayas, raw",9,1165,Thiamin,0.023,MG,fruit
169926,"Papayas, raw",9,1166,Riboflavin,0.027,MG,fruit
169926,"Papayas, raw",9,1167,Niacin,0.357,MG,fruit
169926,"Papayas, raw",9,1170,Pantothenic acid,0.191,MG,fruit
169926,"Papayas, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169926,"Papayas, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169926,"Papayas, raw",9,1180,"Choline, total",6.1,MG,fruit
169926,"Papayas, raw",9,1186,Folic acid,0.0,UG,fruit
169926,"Papayas, raw",9,1210,Tryptophan,0.008,G,fruit
169926,"Papayas, raw",9,1211,Threonine,0.011,G,fruit
169926,"Papayas, raw",9,1212,Isoleucine,0.008,G,fruit
169926,"Papayas, raw",9,1213,Leucine,0.016,G,fruit
169926,"Papayas, raw",9,1214,Lysine,0.025,G,fruit
169926,"Papayas, raw",9,1215,Methionine,0.002,G,fruit
169926,"Papayas, raw",9,1217,Phenylalanine,0.009,G,fruit
169926,"Papayas, raw",9,1219,Valine,0.01,G,fruit
169926,"Papayas, raw",9,1220,Arginine,0.01,G,fruit
169926,"Papayas, raw",9,1221,Histidine,0.005,G,fruit
169926,"Papayas, raw",9,1229,Cysteine and methionine(sulfer containig AA),0.0,G,fruit
169926,"Papayas, raw",9,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,fruit
169926,"Papayas, raw",9,1272,PUFA 22:6 n-3 (DHA),0.0,G,fruit
169926,"Papayas, raw",9,1278,PUFA 20:5 n-3 (EPA),0.0,G,fruit
169926,"Papayas, raw",9,1316,"PUFA 18:2 n-6 c,c",0.0,G,fruit
169926,"Papayas, raw",9,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,fruit
169928,"Peaches, yellow, raw",9,1003,Protein,0.91,G,fruit
169928,"Peaches, yellow, raw",9,1004,Total lipid (fat),0.25,G,fruit
169928,"Peaches, yellow, raw",9,1005,"Carbohydrate, by difference",9.54,G,fruit
169928,"Peaches, yellow, raw",9,1008,Energy,39.0,KCAL,fruit
169928,"Peaches, yellow, raw",9,1087,"Calcium, Ca",6.0,MG,fruit
169928,"Peaches, yellow, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169928,"Peaches, yellow, raw",9,1089,"Iron, Fe",0.25,MG,fruit
169928,"Peaches, yellow, raw",9,1090,"Magnesium, Mg",9.0,MG,fruit
169928,"Peaches, yellow, raw",9,1091,"Phosphorus, P",20.0,MG,fruit
169928,"Peaches, yellow, raw",9,1092,"Potassium, K",190.0,MG,fruit
169928,"Peaches, yellow, raw",9,1093,"Sodium, Na",0.0,MG,fruit
169928,"Peaches, yellow, raw",9,1095,"Zinc, Zn",0.17,MG,fruit
169928,"Peaches, yellow, raw",9,1098,"Copper, Cu",0.068,MG,fruit
169928,"Peaches, yellow, raw",9,1100,"Iodine, I",0.0,UG,fruit
169928,"Peaches, yellow, raw",9,1101,"Manganese, Mn",0.061,MG,fruit
169928,"Peaches, yellow, raw",9,1103,"Selenium, Se",0.1,UG,fruit
169928,"Peaches, yellow, raw",9,1104,"Vitamin A, IU",326.0,IU,fruit
169928,"Peaches, yellow, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169928,"Peaches, yellow, raw",9,1109,Vitamin E (alpha-tocopherol),0.73,MG,fruit
169928,"Peaches, yellow, raw",9,1165,Thiamin,0.024,MG,fruit
169928,"Peaches, yellow, raw",9,1166,Riboflavin,0.031,MG,fruit
169928,"Peaches, yellow, raw",9,1167,Niacin,0.806,MG,fruit
169928,"Peaches, yellow, raw",9,1170,Pantothenic acid,0.153,MG,fruit
169928,"Peaches, yellow, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169928,"Peaches, yellow, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169928,"Peaches, yellow, raw",9,1180,"Choline, total",6.1,MG,fruit
169928,"Peaches, yellow, raw",9,1186,Folic acid,0.0,UG,fruit
169928,"Peaches, yellow, raw",9,1210,Tryptophan,0.01,G,fruit
169928,"Peaches, yellow, raw",9,1211,Threonine,0.016,G,fruit
169928,"Peaches, yellow, raw",9,1212,Isoleucine,0.017,G,fruit
169928,"Peaches, yellow, raw",9,1213,Leucine,0.027,G,fruit
169928,"Peaches, yellow, raw",9,1214,Lysine,0.03,G,fruit
169928,"Peaches, yellow, raw",9,1215,Methionine,0.01,G,fruit
169928,"Peaches, yellow, raw",9,1217,Phenylalanine,0.019,G,fruit
169928,"Peaches, yellow, raw",9,1219,Valine,0.022,G,fruit
169928,"Peaches, yellow, raw",9,1220,Arginine,0.018,G,fruit
169928,"Peaches, yellow, raw",9,1221,Histidine,0.013,G,fruit
169928,"Peaches, yellow, raw",9,1229,Cysteine and methionine(sulfer containig AA),0.0,G,fruit
169928,"Peaches, yellow, raw",9,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G,fruit
169928,"Peaches, yellow, raw",9,1272,PUFA 22:6 n-3 (DHA),0.0,G,fruit
169928,"Peaches, yellow, raw",9,1278,PUFA 20:5 n-3 (EPA),0.0,G,fruit
169928,"Peaches, yellow, raw",9,1316,"PUFA 18:2 n-6 c,c",0.0,G,fruit
169928,"Peaches, yellow, raw",9,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.0,G,fruit
169949,"Plums, raw",9,1003,Protein,0.7,G,fruit
169949,"Plums, raw",9,1004,Total lipid (fat),0.28,G,fruit
169949,"Plums, raw",9,1005,"Carbohydrate, by difference",11.42,G,fruit
169949,"Plums, raw",9,1008,Energy,46.0,KCAL,fruit
169949,"Plums, raw",9,1087,"Calcium, Ca",6.0,MG,fruit
169949,"Plums, raw",9,1088,"Chlorine, Cl",0.0,MG,fruit
169949,"Plums, raw",9,1089,"Iron, Fe",0.17,MG,fruit
169949,"Plums, raw",9,1090,"Magnesium, Mg",7.0,MG,fruit
169949,"Plums, raw",9,1091,"Phosphorus, P",16.0,MG,fruit
169949,"Plums, raw",9,1092,"Potassium, K",157.0,MG,fruit
169949,"Plums, raw",9,1093,"Sodium, Na",0.0,MG,fruit
169949,"Plums, raw",9,1095,"Zinc, Zn",0.1,MG,fruit
169949,"Plums, raw",9,1098,"Copper, Cu",0.057,MG,fruit
169949,"Plums, raw",9,1100,"Iodine, I",0.0,UG,fruit
169949,"Plums, raw",9,1101,"Manganese, Mn",0.052,MG,fruit
169949,"Plums, raw",9,1103,"Selenium, Se",0.0,UG,fruit
169949,"Plums, raw",9,1104,"Vitamin A, IU",345.0,IU,fruit
169949,"Plums, raw",9,1110,"Vitamin D (D2 + D3), International Units",0.0,IU,fruit
169949,"Plums, raw",9,1109,Vitamin E (alpha-tocopherol),0.26,MG,fruit
169949,"Plums, raw",9,1165,Thiamin,0.028,MG,fruit
169949,"Plums, raw",9,1166,Riboflavin,0.026,MG,fruit
169949,"Plums, raw",9,1167,Niacin,0.417,MG,fruit
169949,"Plums, raw",9,1170,Pantothenic acid,0.135,MG,fruit
169949,"Plums, raw",9,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG,fruit
169949,"Plums, raw",9,1178,Vitamin B-12,0.0,UG,fruit
169949,"Plums, raw",9,1180,"Choline, total",1.9,MG,fruit
169949,"Plums, raw",9,1186,Folic acid,0.0,UG,fruit
169949,"Plums, raw",9,1210,Tryptophan,0.009,G,fruit
169949,"Plums, raw",9,1211,Threonine,0.01,G,fruit
169949,"Plums, raw",9,1212,Isoleucine,0.014,G,fruit
169949,"Plums, raw",9,1213,Leucine,0.015,G,fruit
169949,"Plums, raw",9,1214,Lysine,0.016,G,fruit
169949,"Plums, raw",9,1215,Methionine,0.008,G,fruit
169949,"Plums, raw",9,1217,Phenylalanine,0.014,G,fruit
169949,"Plums, raw",9,1219,Valine,0.016,G,fruit
169949,"Plums, raw",9,1220,Arginine,0.009,G,fruit
